std_smiles,source,MolWeight,nbAtoms,nbHeavyAtoms,nbRing,nbRotBd,nbHBdAcc,ndHBdDon,TopoPolSurfAir,MolarRefract,CombDipolPolariz,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,ionization,pKa_b_pred,LogD55_pred,LogD74_pred,LogOH_pred,nbNring,pKa_b_pred_divN,pKa_b_pred_multN,frac_OS_N,pKa_b_pred_div_O_S,frac_N,frac_OS_atoms,frac_ring_N,frac_Nring_atoms,frac_ring_atoms,C-C,C-C-C,C-N,C-N-C,C-C-N-C,C-C-C-N-C,C-N-C-C-O,C-C-N,C-C-N-C-C,C-C-C-N,N-C-C-O,C-C-C-O,C-C-C-C,C-C-O,C-O,C,N,O,C-C-C-C-O,C-C-O-C,C-O-C,C-C-C-C-N,N-C-C-C-O,C-C-C-O-C,O-C-O,C-N-C-C-N,N-C-C-N,C-N-C-C-S,N-C-C-S,C-C-S,C-C-S-C,C-S,C-S-C,S,C-C-O-C-C,C-O-C-O,C-O-C-C-N,C-C-N-C-O,C-N-C-O,N-C-O,N-C-C-C-N,C-O-C-C-O,O-C-C-O,O-C-C-C-O,N-C-N,C-N-C-N,C-C-N-C-N,C-N-C-N-C,C-S-C-N,C-N-C-S-C,N-C-S,C-N-C-S,C-C-N-C-S,N-C-S-C-N,C-C-O-C-O,C-O-C-O-C,C-C-C-C-C,C-C-C-S,O-C-C-C-S,O-C-N-C-S,S-C-N-C-S,O-C-N-C-O,C-C-C-S-C,C-C-S-C-C,C-N-C-O-C,C-O-C-N,C-C-O-C-N,C-C-O-N,C-C-O-N-C,C-O-N,C-N-O-C,C-C-N-O-C,N-O,C-N-O,C-C-N-O,N-C-C-N-O,C-S-C-C-N,C-C-S-C-N,N-C-C-C-S,N-C-O-C-O,C-S-C-C-O,O-C-C-S,N-C-N-C-O,C-C-C-C-S,S-C-C-S,O-C-O-C-O,C-S-C-S,S-C-S,C-S-C-C-S
CC1(C)CN(CCO)CCO1,screening,159.125928784,28,11,1,2,3,1,32.7,44.4107,0.886,0.464041900027931,35.2892245877913,217.861086864026,-1.81519992429382,0.871798231951897,-8.45253575701949,2.77850140298633,6.62804844787047,1,7.9666991698983,-2.00413755299991,-0.206873531767301,-10.4122178302151,0,7.9666991698983,7.9666991698983,2.0,15.9333983397966,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0357142857142857,5,3,3,3,6,4,4,3,2,2,3,0,0,5,3,8,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)COC(CN2CCC(O)C2)C1,screening,199.157228912,35,14,2,2,3,1,32.7,54.128,0.958,1.83697313154334,73.2899772010304,262.741093911812,-3.79058336332704,-0.22257797694394,-8.81651768663558,6.24799710055361,8.46718526750438,1,8.14715244285887,-0.811156870357826,1.01830771464273,-10.6219459437513,0,8.14715244285887,8.14715244285887,2.0,16.29430488571774,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0571428571428571,9,10,3,3,4,2,3,3,2,1,2,3,3,5,3,11,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)COCCN1CCO,screening,159.125928784,28,11,1,2,3,1,32.7,44.4107,0.886,0.460932667166334,36.1674240225543,217.930397669634,-1.83753017357963,0.87069829535036,-8.46567162851465,3.60766062187068,6.62804844787047,1,7.51796937678982,-1.56118376426057,0.0969246680400206,-10.4113457262792,1,7.51796937678982,7.51796937678982,2.0,15.03593875357964,0.0357142857142857,0.0714285714285714,1.0,1.0,0.0357142857142857,5,3,3,3,10,0,4,5,6,0,3,2,0,3,3,8,1,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)OC1CN1CCOCC1,screening,171.125928784,29,12,2,2,3,0,25.0,46.8631,0.927,1.03628764883355,-4.77619257512347,223.541680652022,-0.246877616547548,0.110463854258445,-4.66276503236652,5.42924757095365,5.00348628831313,1,6.29002220719553,0.180994765853883,1.00381850724307,-10.419740596016,1,6.29002220719553,6.29002220719553,2.0,12.58004441439106,0.0344827586206896,0.0689655172413793,1.0,1.0,0.0689655172413793,6,4,3,3,6,2,4,3,2,1,3,0,2,5,4,9,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)OC2OC(CN3CCCC3)C(O)C2O1,screening,243.147058152,38,17,3,2,5,1,51.16,57.7489,1.333,0.556886099851289,96.5606367903348,269.772665855151,-5.11713264070947,-1.27599898247461,-7.65591924967094,8.03682270085315,9.13444807281668,1,8.26303771998143,-2.20690043098626,-0.361941216540048,-10.7308025288087,0,8.26303771998143,8.26303771998143,4.0,33.05215087992572,0.0263157894736842,0.1052631578947368,0.0,0.0,0.0789473684210526,9,6,3,3,4,2,2,3,2,1,1,4,1,12,7,12,1,4,1,6,3,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)OCC(CN2CCOCC2)O1,screening,201.136493468,33,14,2,2,4,0,30.93,53.5244,1.112,-0.224716381705415,100.3960791085,230.195955725715,-1.64506567982591,0.0954646362046197,-5.98031581758147,6.07827513263935,5.74962912624359,1,7.58450355414884,-2.31278034033333,-0.627723295479272,-10.4570400431792,0,7.58450355414884,7.58450355414884,3.0,22.753510662446523,0.0303030303030303,0.0909090909090909,0.0,0.0,0.0606060606060606,6,2,3,3,6,2,4,3,2,1,3,1,0,9,6,10,1,3,0,7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(CN2CC3C(CO)C3C2)COC1,screening,197.141578848,33,14,3,3,3,1,32.7,51.8859,1.136,1.33655386035442,103.698627933178,269.785059201179,-3.78681669846111,0.198585167345864,-6.27474813175859,4.9902619271409,8.558135411524,1,9.48397674169449,-2.64746794070222,-0.750987589631776,-10.6015291652998,0,9.48397674169449,9.48397674169449,2.0,18.96795348338898,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0909090909090909,10,12,3,3,4,8,0,3,2,5,0,6,2,3,3,11,1,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(CN2CCC(O)C(O)C2)CCOCC1,screening,229.167793596,39,16,2,2,4,2,52.93,59.9409,1.265,1.21989148378345,106.637122571958,299.670187481792,-4.89631927630438,-0.156904630096957,-6.48181991023655,6.29712806995531,8.14353308602695,1,10.0632945557756,-3.34341494289691,-1.4443450021573,-10.7901020608332,0,10.0632945557756,10.0632945557756,3.0,30.189883667326804,0.0256410256410256,0.0769230769230769,0.0,0.0,0.0512820512820512,10,11,3,3,6,8,2,3,2,5,1,5,8,6,4,12,1,3,5,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(CO)CCN2CCCC21,screening,155.131014164,28,11,2,1,2,1,23.47,41.3947,0.879,1.55858219146107,120.950587241986,246.645822870389,-1.89159147651553,-0.0011499091710622,-6.20577164068039,5.81557925347758,7.70328738951431,1,11.0787202370661,-4.02013919128547,-2.12022904082429,-10.4473172764127,0,11.0787202370661,11.0787202370661,1.0,11.0787202370661,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0714285714285714,8,10,3,3,4,2,0,4,1,2,0,3,6,1,1,9,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(O)CCCN(CCN2CCOCC2)C1,screening,228.183778008,40,16,2,3,4,1,35.94,63.0762,1.284,0.827844216007529,75.61867957057,305.938338737806,-4.26318690336792,-1.55413999239779,-8.45504787307476,6.13388521377744,8.95078483357683,1,8.95422567167357,-2.62653403030469,-0.738336940261788,-10.6343048068062,0,4.477112835836785,17.90845134334714,1.0,8.95422567167357,0.05,0.05,0.0,0.0,0.05,8,5,6,6,12,4,4,6,4,3,3,1,3,5,3,12,2,2,1,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(O)CN2CCC1CC2,screening,141.1153641,25,10,0,0,2,1,23.47,36.2607,0.812,1.31198437135495,101.406476884356,214.811168987409,-1.3970773426438,0.258686673219516,-6.20618581267292,5.28689809639751,6.20055629771637,1,9.89374361142291,-3.0817767801625,-1.18315029725889,-10.438391344781,0,9.89374361142291,9.89374361142291,1.0,9.89374361142291,0.04,0.04,0.0,0.0,0.0,7,8,3,3,6,2,2,3,0,4,1,2,8,3,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CC(CN1CCO)C2,screening,141.1153641,25,10,1,2,2,1,23.47,40.1683,0.812,1.30987972774812,80.4556851431255,213.260375162265,-1.48797362133308,0.511038025048831,-6.32839266330222,4.59385740938019,6.20055629771637,1,10.1159452769121,-3.30607606475719,-1.4069000402886,-10.4291373048421,0,10.1159452769121,10.1159452769121,1.0,10.1159452769121,0.04,0.04,0.0,0.0,0.04,7,8,3,3,7,0,2,5,4,0,1,0,2,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CCC3(C)OCC(CO)(CO1)N23,screening,199.120843404,31,14,3,1,4,1,41.93,47.3622,1.213,1.36773984319517,62.013679629883,269.702055337782,-5.10582196914822,-0.0002490950527787,-6.51335071844734,4.94954903718835,8.40262807679865,1,8.29779373642966,-1.43074515875648,0.418201912395565,-10.6109491683954,0,8.29779373642966,8.29779373642966,3.0,24.893381209288982,0.032258064516129,0.0967741935483871,0.0,0.0,0.0967741935483871,8,7,3,3,10,0,2,7,9,0,1,8,2,7,5,10,1,3,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CN3CC(C)(CN(C1)C3(C)C)C2O,screening,210.173213324,37,15,0,0,3,1,26.71,60.9505,1.119,2.00816605420478,208.309699081868,290.509128676072,-5.10875338200902,-2.5394288599594,-6.55818170896525,7.33542193369781,8.55529404945047,1,10.13560588814,-2.62744988410496,-0.728237423690924,-10.6102623145146,0,5.06780294407,20.27121177628,0.5,5.06780294407,0.054054054054054,0.027027027027027,0.0,0.0,0.0,10,14,6,6,16,16,0,8,8,12,0,6,6,2,1,12,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CN3CCN(C1)CC(C)(C3)C21CO1,screening,208.15756326,35,15,3,0,3,0,19.01,58.9487,1.171,2.29951731621064,102.940742857053,263.17704029947,-4.11888216360244,-0.773612327163475,-5.38240551700479,7.01720920027972,6.69695471736001,1,9.15939072116645,-1.35996854120414,0.532633835011538,-10.558397253859,0,4.579695360583225,18.3187814423329,0.5,4.579695360583225,0.0571428571428571,0.0285714285714285,0.0,0.0,0.0857142857142857,10,15,6,6,12,16,0,6,0,12,0,6,12,2,2,12,2,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CN3CCN(C1)CC(C)(C3)C2O,screening,196.15756326,34,14,2,0,3,1,26.71,56.2769,1.198,0.631731354149746,123.081948272067,287.861515894836,-5.13217212602909,-0.901057228190936,-6.5573300957828,6.03022307399369,8.51492853225253,1,9.43719838162703,-3.3055172109646,-1.40943528901933,-10.4538471598199,0,4.718599190813515,18.87439676325406,0.5,4.718599190813515,0.0588235294117647,0.0294117647058823,0.0,0.0,0.0588235294117647,9,13,6,6,12,16,0,6,0,12,0,6,6,2,1,11,2,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CN3CCN(CC(C3)C13CO3)C2,screening,194.141913196,32,14,3,0,3,0,19.01,53.6289,1.211,1.38247657184963,101.852873203646,250.467478664782,-2.51978767622371,0.0420330556871373,-5.24511025996906,6.38154599530033,6.1160609256956,1,9.72483457596881,-2.84238388248192,-0.944408807054411,-10.4523668903139,0,4.862417287984405,19.44966915193762,0.5,4.862417287984405,0.0625,0.03125,0.0,0.0,0.09375,9,12,6,6,12,12,0,6,0,10,0,5,10,2,2,11,2,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CN3CN(C1)CC(C)(C3)C2O,screening,182.141913196,31,13,0,0,3,1,26.71,51.0864,1.198,0.521486530248332,206.982058480855,268.373713489403,-4.42148622218345,-1.31318325487682,-6.55768233934705,4.56913197411759,7.74961543354184,1,8.48775976989148,-2.4667197188959,-0.600381442014087,-10.4513022007913,0,4.24387988494574,16.97551953978296,0.5,4.24387988494574,0.064516129032258,0.032258064516129,0.0,0.0,0.0,8,13,6,6,8,16,0,4,0,12,0,6,6,2,1,10,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12COCN1COC2,screening,129.078978592,20,9,2,0,3,0,21.7,32.0639,0.966,0.103241828763278,6.4921168221145,222.400664694347,0.0756487005974065,0.93773043297893,-5.01185650945465,1.27238436432752,3.72550460533903,1,6.32779916056493,-0.784749698156921,0.0679387667544291,-10.6053618173164,1,6.32779916056493,6.32779916056493,2.0,12.65559832112986,0.05,0.1,1.0,1.0,0.1,3,3,3,3,4,0,0,3,0,0,0,4,0,2,4,6,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12OCCN1CCO2,screening,129.078978592,20,9,2,0,3,0,21.7,33.226,0.966,-0.271792850246541,6.49149313170533,222.400664694347,0.0756487005974065,0.582516124229357,-5.0246105289411,1.27153660255927,3.72550460533903,1,7.32203696229102,-2.10032357535142,-0.535588439728561,-10.5710353942592,1,7.32203696229102,7.32203696229102,2.0,14.64407392458204,0.05,0.1,1.0,1.0,0.1,3,0,3,3,4,0,0,3,1,0,0,0,0,4,4,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(CO)CCN1C,screening,129.1153641,24,9,1,1,2,1,23.47,35.5947,0.769,1.03598528490639,-8.42503716597037,178.996890996099,-1.69098439502185,0.557159735965594,-6.2661031476548,4.12354317931138,5.04272893347049,1,9.41004374101105,-2.87411187733173,-0.978281516854209,-10.425735445681,1,9.41004374101105,9.41004374101105,1.0,9.41004374101105,0.0416666666666666,0.0416666666666666,1.0,1.0,0.0416666666666666,5,5,3,3,4,1,0,3,0,1,0,2,3,1,1,7,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(O)C(O)C(CO)N1CC1CC1,screening,201.136493468,33,14,2,3,4,3,63.93,51.2129,1.23,0.282161189109734,143.719923712828,302.330614772283,-5.65883188609091,-0.558368794670898,-7.37956215962905,4.60766798634499,8.12489918839073,1,9.70583060587,-3.92369645262018,-2.02581172575194,-10.6383052607616,1,9.70583060587,9.70583060587,3.0,29.11749181761,0.0303030303030303,0.0909090909090909,1.0,1.0,0.0606060606060606,9,6,3,3,8,4,4,5,5,2,3,5,2,5,3,10,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(O)C2CCN1CC2,screening,141.1153641,25,10,0,0,2,1,23.47,36.2075,0.813,1.30672371723595,92.8949640288717,215.48997469973,-1.83201974562632,0.487070594430497,-6.20307738940769,5.60434365959632,6.14352948925244,1,9.65471161510328,-2.84801831074322,-0.950397068463847,-10.4294898043656,1,9.65471161510328,9.65471161510328,1.0,9.65471161510328,0.04,0.04,1.0,1.0,0.0,7,7,3,3,8,0,2,4,2,3,1,3,7,2,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(O)CCN(C)C1C,screening,143.131014164,27,10,1,0,2,1,23.47,40.0129,0.73,1.2894736747122,62.548098345653,197.108791149543,-1.91278228963895,0.251224614585681,-6.17031067688728,5.15231315756642,5.89700584382581,1,10.7220730568862,-3.9326019865876,-2.03280620946168,-10.4409779692684,0,10.7220730568862,10.7220730568862,1.0,10.7220730568862,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,6,6,3,3,6,4,0,3,1,3,0,3,5,2,1,8,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(O)CN1C(C)(C)C,screening,143.131014164,27,10,1,1,2,1,23.47,42.3698,0.556,1.41304861641051,-9.84840865427716,195.397025595566,-1.09659042921527,0.394230125305398,-5.8142431988319,4.87196623672903,5.00396378978373,1,9.68897850092099,-2.77595799003906,-0.878156739346437,-10.4302308783124,1,9.68897850092099,9.68897850092099,1.0,9.68897850092099,0.037037037037037,0.037037037037037,1.0,1.0,0.037037037037037,6,5,3,3,10,0,2,6,9,0,2,1,1,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(O)C(N(C)C)CC2COCC21,screening,199.157228912,35,14,2,1,3,1,32.7,53.288,0.92,1.61302728974906,53.9668167688679,258.623544471847,-3.94804523504708,-0.449393784645584,-6.25798156241227,6.48833492300129,8.35452223425482,1,9.86578367256608,-2.75277508926306,-0.854239784361476,-10.6257331554024,0,9.86578367256608,9.86578367256608,2.0,19.73156734513216,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0571428571428571,9,12,3,3,4,4,2,2,0,2,1,5,13,4,3,11,1,2,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(N(C)C)C(O)C(O)O1,screening,175.120843404,29,12,1,1,4,2,52.93,43.2212,1.049,-0.3362448178552,126.790344514193,251.82842709939,-4.62460781740089,-0.202967484952207,-6.67525640481155,3.62862898217745,7.84598793864803,1,9.48083710886277,-4.31712731298972,-2.42067239201072,-10.5930386462297,0,9.48083710886277,9.48083710886277,3.0,28.44251132658831,0.0344827586206896,0.1034482758620689,0.0,0.0,0.0344827586206896,5,4,3,3,4,4,2,2,0,2,1,4,3,6,4,8,1,3,2,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(O)C(C)N(C)C1,screening,143.131014164,27,10,1,0,2,1,23.47,41.5531,0.663,1.11408752561953,61.0864314783759,189.164049420588,-1.74152845447499,0.0385397211538732,-5.99873491519317,4.84710643709421,5.82471484384699,1,9.65071966031335,-3.03666282839806,-1.13906348987193,-10.4410291595937,0,9.65071966031335,9.65071966031335,1.0,9.65071966031335,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,6,6,3,3,6,4,2,3,1,3,1,2,4,2,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(O)CC(C)N1C,screening,143.131014164,27,10,1,0,2,1,23.47,38.9736,0.73,1.24353978341537,78.2904541920038,188.989010092404,-1.74810944253176,0.0018819292507951,-6.2331993957391,5.57137589825752,5.89700584382581,1,9.79229263900605,-3.04877501104165,-1.15050921421269,-10.4246658370777,1,9.79229263900605,9.79229263900605,1.0,9.79229263900605,0.037037037037037,0.037037037037037,1.0,1.0,0.037037037037037,6,5,3,3,8,2,0,4,3,2,0,2,4,2,1,8,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(O)CCN1C,screening,129.1153641,24,9,1,0,2,1,23.47,34.3892,0.769,1.0683681990675,55.1532942478204,180.046221218904,-1.74328902353747,0.500705630869636,-6.26651506633939,3.6778202164115,5.04272893347049,1,9.4481768557703,-2.87985758757868,-0.983678302337811,-10.4305602821883,1,9.4481768557703,9.4481768557703,1.0,9.4481768557703,0.0416666666666666,0.0416666666666666,1.0,1.0,0.0416666666666666,5,4,3,3,6,2,0,3,1,2,0,2,3,2,1,7,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(O)CN(C)C1,screening,129.1153641,24,9,1,0,2,1,23.47,36.9687,0.702,0.864513680994642,55.4193348271304,184.427537346906,-1.22819268235785,0.524172564273079,-6.22646877022332,1.73772062833634,4.99479052832665,1,9.20069199465394,-2.83626482022335,-0.942996654167594,-10.4371561784905,0,9.20069199465394,9.20069199465394,1.0,9.20069199465394,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0416666666666666,5,5,3,3,4,4,2,2,0,3,1,1,3,2,1,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(O)CN(C)C1C,screening,143.131014164,27,10,1,0,2,1,23.47,41.5531,0.663,1.28978909042256,76.6227777935186,189.192648203649,-1.5531468604039,0.426809916309045,-5.99909687298269,5.20545876764858,5.82471484384699,1,11.0215675887664,-4.2317798051647,-2.3318822905696,-10.4409504265775,0,11.0215675887664,11.0215675887664,1.0,11.0215675887664,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,6,6,3,3,6,4,2,3,1,3,1,1,5,2,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
